commodity,flow,period_str,year,quarter,ln_quantity,ln_price,ln_demand,demand_source,price_flag,weight_tonnes,price_usd_per_tonne,value_usd,n_hs_codes,n_monthly_obs
long_steel,export,2011Q1,2011,1,9.945686470661837,7.24656754669792,4.419574301185631,trade_weighted_gdp,0,20862.039,1403.2798795458104,29275279.575,40,95
long_steel,export,2011Q2,2011,2,9.840345229593414,7.485641281864471,4.419574301185631,trade_weighted_gdp,0,18776.197,1782.2667387330885,33464191.393,39,89
long_steel,export,2011Q3,2011,3,8.370433199712977,7.513347634050039,4.419574301185631,trade_weighted_gdp,0,4317.506,1832.3372817547909,7911127.208000001,27,27
long_steel,export,2012Q1,2012,1,10.057855694431083,7.226034181524155,4.464775147185402,trade_weighted_gdp,0,23338.408,1374.7596317195244,32084701.187,42,105
long_steel,export,2012Q2,2012,2,10.65531530175924,6.676569202441976,4.464775147185402,trade_weighted_gdp,0,42417.458,793.5917834821691,33662146.145,38,100
long_steel,export,2012Q3,2012,3,8.853338231657409,6.979024758577457,4.464775147185402,trade_weighted_gdp,0,6997.71,1073.8705730874815,7514634.848,16,16
long_steel,export,2013Q1,2013,1,9.632390190336555,7.306835275411361,4.513610066297729,trade_weighted_gdp,0,15250.845,1490.4528447440127,22730665.315,40,89
long_steel,export,2013Q2,2013,2,10.201035546338101,7.051644385281345,4.513610066297729,trade_weighted_gdp,0,26931.06,1154.7560462529138,31098804.367,42,103
long_steel,export,2013Q3,2013,3,8.812121446756992,6.96623650250773,4.513610066297729,trade_weighted_gdp,0,6715.15,1060.225078218655,7119570.434,24,24
long_steel,export,2014Q1,2014,1,9.978367912036216,7.0421301164968435,4.558245803317075,trade_weighted_gdp,0,21555.104,1143.8214865026864,24655191.099,39,95
long_steel,export,2014Q2,2014,2,10.277370692515484,6.895242207643223,4.558245803317075,trade_weighted_gdp,0,29067.346,987.5648916141156,28705890.402,37,96
long_steel,export,2014Q3,2014,3,6.5382411210971245,7.654089673405208,4.558245803317075,trade_weighted_gdp,0,691.07,2109.254134892268,1457642.255,23,23
long_steel,export,2015Q1,2015,1,10.120336011266858,6.95121152871178,4.605170185988091,trade_weighted_gdp,0,24843.117,1044.4142999044766,25946506.649,35,86
long_steel,export,2015Q2,2015,2,9.682162159869314,7.078107501068938,4.605170185988091,trade_weighted_gdp,0,16029.117,1185.7224154019214,19006083.326,40,99
long_steel,export,2015Q3,2015,3,6.402066439321299,7.662245021330094,4.605170185988091,trade_weighted_gdp,0,603.09,2126.5261702233497,1282486.668,21,21
long_steel,export,2016Q1,2016,1,9.598117838628001,6.868510437286039,4.649407142881142,trade_weighted_gdp,0,14737.018,961.5152612964172,14169867.713,34,73
long_steel,export,2016Q2,2016,2,10.433244335745178,6.540086343025761,4.649407142881142,trade_weighted_gdp,0,33970.383,692.3463547349465,23519270.839,36,84
long_steel,export,2016Q3,2016,3,8.791993499057703,6.76856985646153,4.649407142881142,trade_weighted_gdp,0,6581.339,870.0666835426651,5726203.797,31,31
long_steel,export,2017Q1,2017,1,9.60453419715802,6.950874550699831,4.696732880003459,trade_weighted_gdp,0,14831.88,1044.062414542189,15485408.445,38,84
long_steel,export,2017Q2,2017,2,10.220435058958472,6.746743995356014,4.696732880003459,trade_weighted_gdp,0,27458.61,851.2824654998923,23375033.22,38,94
long_steel,export,2017Q3,2017,3,8.882219564884029,7.04249705394724,4.696732880003459,trade_weighted_gdp,0,7202.76,1144.2412744559028,8241695.282,33,41
long_steel,export,2018Q1,2018,1,9.997091732495353,6.778351277306647,4.741599284032133,trade_weighted_gdp,0,21962.5,878.6189303130335,19296668.257,36,85
long_steel,export,2018Q2,2018,2,10.16540363966408,6.907546710057205,4.741599284032133,trade_weighted_gdp,0,25988.35,999.791452824054,25982930.203,39,96
long_steel,export,2018Q3,2018,3,8.151056482970647,7.225563384312602,4.741599284032133,trade_weighted_gdp,0,3467.04,1374.1125510521942,4764103.179,33,35
long_steel,export,2019Q1,2019,1,10.471401274336635,6.885446135088158,4.778460450005732,trade_weighted_gdp,0,35291.636,977.9378647960668,34513027.155,36,84
long_steel,export,2019Q2,2019,2,10.018130730661628,6.68159681965009,4.778460450005732,trade_weighted_gdp,0,22429.464,797.5917058026888,17889554.452,34,80
long_steel,export,2019Q3,2019,3,9.712070355536873,6.7969265286838825,4.778460450005732,trade_weighted_gdp,0,16515.76,895.0920200463073,14783124.981,38,52
long_steel,export,2020Q1,2020,1,9.91100214711346,6.773763653558005,4.774611394170627,trade_weighted_gdp,0,20150.858,874.5973889548524,17623887.792,38,77
long_steel,export,2020Q2,2020,2,9.774465349646167,6.725094875603173,4.774611394170627,trade_weighted_gdp,0,17579.089,833.0510090141759,14644277.829,36,80
long_steel,export,2020Q3,2020,3,8.989941924414634,6.949446776859296,4.774611394170627,trade_weighted_gdp,0,8021.991,1042.5727932130565,8363509.564,38,66
long_steel,export,2021Q1,2021,1,9.821488085824388,6.924987936473897,4.84047083168027,trade_weighted_gdp,0,18425.449,1017.3819963356116,18745720.087,37,88
long_steel,export,2021Q2,2021,2,9.955255868130738,6.83750417076026,4.84047083168027,trade_weighted_gdp,0,21062.634401,932.1597175454862,19633739.334,43,97
long_steel,export,2021Q3,2021,3,8.498057465691762,7.035987607730311,4.84047083168027,trade_weighted_gdp,0,4905.231,1136.8170873094457,5576350.418,31,35
long_steel,export,2022Q1,2022,1,9.891127164960437,7.295807241400059,4.869022379495034,trade_weighted_gdp,0,19754.313765,1474.1063804298649,29119959.962,36,88
long_steel,export,2022Q2,2022,2,9.629842038385792,7.275466391857882,4.869022379495034,trade_weighted_gdp,0,15212.033,1444.4247029966343,21972636.248,35,88
long_steel,export,2022Q3,2022,3,9.347197316318782,7.170557958554734,4.869022379495034,trade_weighted_gdp,0,11466.641,1300.5700645899703,14913170.026,33,35
long_steel,export,2023Q1,2023,1,8.746699497406222,7.499828784782003,4.910528181425606,trade_weighted_gdp,0,6289.894,1807.7328765794784,11370448.174,37,87
long_steel,export,2023Q2,2023,2,9.4149389432243,7.509132671036572,4.910528181425606,trade_weighted_gdp,0,12270.324,1824.630301612248,22388804.981,37,91
