commodity,flow,period_str,year,quarter,ln_quantity,ln_price,ln_demand,demand_source,price_flag,weight_tonnes,price_usd_per_tonne,value_usd,n_hs_codes,n_monthly_obs
flat_steel,export,2011Q1,2011,1,12.389217921307809,6.69926923683872,4.419574301185631,trade_weighted_gdp,0,240197.774,811.8123657840392,194995523.167,17,43
flat_steel,export,2011Q2,2011,2,12.435006790946737,6.605894802929218,4.419574301185631,trade_weighted_gdp,0,251451.848,739.4412274512296,185933863.13,17,42
flat_steel,export,2011Q3,2011,3,12.72307128695708,6.54927428365586,4.419574301185631,trade_weighted_gdp,0,335397.37,698.7369049793086,234354520.252,19,46
flat_steel,export,2011Q4,2011,4,12.542615236819296,6.48860614433476,4.419574301185631,trade_weighted_gdp,0,280019.7,657.6061160982603,184142667.348,22,43
flat_steel,export,2012Q1,2012,1,10.902088603723461,6.5051067489611185,4.464775147185402,trade_weighted_gdp,0,54289.635,668.547032246579,36295174.361,23,44
flat_steel,export,2012Q2,2012,2,12.01991159530572,6.515902479297682,4.464775147185402,trade_weighted_gdp,0,166027.978,675.8035851403309,112202302.766,17,41
flat_steel,export,2012Q3,2012,3,9.761944379711503,6.805705077121417,4.464775147185402,trade_weighted_gdp,0,17360.354,902.9842190429988,15676125.699,20,43
flat_steel,export,2012Q4,2012,4,12.141015429893866,6.34612032580731,4.464775147185402,trade_weighted_gdp,0,187402.77,570.2759268019358,106871288.347,18,39
flat_steel,export,2013Q1,2013,1,11.735528750367086,6.322417834594782,4.513610066297729,trade_weighted_gdp,0,124932.485,556.9179012808398,69577137.348,22,43
flat_steel,export,2013Q2,2013,2,12.237269959047593,6.305109442613101,4.513610066297729,trade_weighted_gdp,0,206337.81,547.3614895786671,112941371.038,20,39
flat_steel,export,2013Q3,2013,3,11.16626676201806,6.316960260620325,4.513610066297729,trade_weighted_gdp,0,70704.66,553.8867595007174,39162375.009,22,39
flat_steel,export,2013Q4,2013,4,10.134564352254854,6.535892300890097,4.513610066297729,trade_weighted_gdp,0,25199.12,689.448705629403,17373500.667,21,41
flat_steel,export,2014Q1,2014,1,10.076273960610218,6.513766672635485,4.558245803317075,trade_weighted_gdp,0,23772.244,674.3617396405657,16031091.819,21,36
flat_steel,export,2014Q2,2014,2,11.93259566795494,6.269290091919537,4.558245803317075,trade_weighted_gdp,0,152145.97,528.1023406535185,80348642.878,19,36
flat_steel,export,2014Q3,2014,3,11.337250621753514,6.457854784046119,4.558245803317075,trade_weighted_gdp,0,83889.071,637.691602008562,53495356.077,17,30
